"ID","External ID","Name","Type","Step ID","Is Completed"
"468960701600177","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","468960701000986","No"
"468960701700125","90347-50953889-etaToStop","ETA to Stop","etaToStop","468960701000986","No"
"468960701800099","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","468960701000986","No"
"468960701900079","90347-50953889-departed","Departed from Stop","departed","468960701000986","No"
"468960702000016","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","468960701000986","No"
"468960702400741","2194564-50953890-arrived","Arrived at Stop","arrived","468960702100248","No"
"468960702500706","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","468960702100248","No"
"468960702700897","2194564-50953890-paperworkReference","Paperwork","paperworkReference","468960702100248","No"
"468960702800866","2194564-50953890-departed","Departed from Stop","departed","468960702100248","No"
"468960702900814","2194564-50953890-expense","Report Expenses","expense","468960702100248","No"
"468960703000779","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","468960702100248","No"
"468968476800337","90347-50953889-arrived","Arrived at Stop","arrived","468968476400269","No"
"468968476900292","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","468968476400269","No"
"468968477000240","90347-50953889-etaToStop","ETA to Stop","etaToStop","468968476400269","No"
"468968477100194","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","468968476400269","No"
"468968477200145","90347-50953889-departed","Departed from Stop","departed","468968476400269","No"
"468968477300114","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","468968476400269","No"
"468968477700813","2194564-50953890-arrived","Arrived at Stop","arrived","468968477400339","No"
"468968477800774","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","468968477400339","No"
"468968477900752","2194564-50953890-paperworkReference","Paperwork","paperworkReference","468968477400339","No"
"468968478000697","2194564-50953890-departed","Departed from Stop","departed","468968477400339","No"
"468968478100657","2194564-50953890-expense","Report Expenses","expense","468968477400339","No"
"468968478200614","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","468968477400339","No"
"468969739200046","90347-50953889-arrived","Arrived at Stop","arrived","468969738700961","No"
"468969739300022","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","468969738700961","No"
"468969739400000","90347-50953889-etaToStop","ETA to Stop","etaToStop","468969738700961","No"
"468969739400954","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","468969738700961","No"
"468969739500903","90347-50953889-departed","Departed from Stop","departed","468969738700961","No"
"468969739700783","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","468969738700961","No"
"468969740300360","2194564-50953890-arrived","Arrived at Stop","arrived","468969739900038","No"
"468969740400319","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","468969739900038","No"
"468969740500273","2194564-50953890-paperworkReference","Paperwork","paperworkReference","468969739900038","No"
"468969740600259","2194564-50953890-departed","Departed from Stop","departed","468969739900038","No"
"468969740700221","2194564-50953890-expense","Report Expenses","expense","468969739900038","No"
"468969740800560","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","468969739900038","No"
"468983129700562","90347-50953889-arrived","Arrived at Stop","arrived","468983129300581","No"
"468983129900388","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","468983129300581","No"
"468983130000737","90347-50953889-etaToStop","ETA to Stop","etaToStop","468983129300581","No"
"468983130100694","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","468983129300581","No"
"468983130200942","90347-50953889-departed","Departed from Stop","departed","468983129300581","No"
"468983130300883","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","468983129300581","No"
"468983130800487","2194564-50953890-arrived","Arrived at Stop","arrived","468983130500090","No"
"468983130900473","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","468983130500090","No"
"468983131000428","2194564-50953890-paperworkReference","Paperwork","paperworkReference","468983130500090","No"
"468983131100365","2194564-50953890-departed","Departed from Stop","departed","468983130500090","No"
"468983131200316","2194564-50953890-expense","Report Expenses","expense","468983130500090","No"
"468983131300269","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","468983130500090","No"
"468991344200253","90347-50953889-arrived","Arrived at Stop","arrived","468991343600717","No"
"468991344300230","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","468991343600717","No"
"468991344400187","90347-50953889-etaToStop","ETA to Stop","etaToStop","468991343600717","No"
"468991344500139","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","468991343600717","No"
"468991344600089","90347-50953889-departed","Departed from Stop","departed","468991343600717","No"
"468991344700041","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","468991343600717","No"
"468991345200869","2194564-50953890-arrived","Arrived at Stop","arrived","468991344900090","No"
"468991345300830","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","468991344900090","No"
"468991345400803","2194564-50953890-paperworkReference","Paperwork","paperworkReference","468991344900090","No"
"468991345500753","2194564-50953890-departed","Departed from Stop","departed","468991344900090","No"
"468991345600716","2194564-50953890-expense","Report Expenses","expense","468991344900090","No"
"468991345700694","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","468991344900090","No"
"469646828600983","90347-50953889-arrived","Arrived at Stop","arrived","469646828200970","Yes"
"469646828700932","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","469646828200970","Yes"
"469646828800966","90347-50953889-etaToStop","ETA to Stop","etaToStop","469646828200970","Yes"
"469646828900911","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","469646828200970","Yes"
"469646829000850","90347-50953889-departed","Departed from Stop","departed","469646828200970","Yes"
"469646829100792","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","469646828200970","Yes"
"469646829600726","2194564-50953890-arrived","Arrived at Stop","arrived","469646829300309","Yes"
"469646829700716","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","469646829300309","Yes"
"469646829800666","2194564-50953890-paperworkReference","Paperwork","paperworkReference","469646829300309","Yes"
"469646829900605","2194564-50953890-departed","Departed from Stop","departed","469646829300309","Yes"
"469646830000579","2194564-50953890-expense","Report Expenses","expense","469646829300309","Yes"
"469646830100532","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","469646829300309","No"
"469646845400234","90347-50953889-arrived","Arrived at Stop","arrived","469646845200779","Yes"
"469646845400554","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","469646845200779","Yes"
"469646845400886","90347-50953889-etaToStop","ETA to Stop","etaToStop","469646845200779","Yes"
"469646845500232","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","469646845200779","Yes"
"469646845500556","90347-50953889-departed","Departed from Stop","departed","469646845200779","Yes"
"469646845500878","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","469646845200779","Yes"
"469646845700428","2194564-50953890-arrived","Arrived at Stop","arrived","469646845600257","Yes"
"469646845700765","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","469646845600257","Yes"
"469646845800105","2194564-50953890-paperworkReference","Paperwork","paperworkReference","469646845600257","Yes"
"469646845800436","2194564-50953890-departed","Departed from Stop","departed","469646845600257","Yes"
"469646845800764","2194564-50953890-expense","Report Expenses","expense","469646845600257","Yes"
"469646845900090","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","469646845600257","No"
"469646860600733","90347-50953889-arrived","Arrived at Stop","arrived","469646860200308","Yes"
"469646860700681","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","469646860200308","Yes"
"469646860800617","90347-50953889-etaToStop","ETA to Stop","etaToStop","469646860200308","Yes"
"469646860900549","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","469646860200308","Yes"
"469646861000486","90347-50953889-departed","Departed from Stop","departed","469646860200308","Yes"
"469646861100428","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","469646860200308","Yes"
"469646861600056","2194564-50953890-arrived","Arrived at Stop","arrived","469646861200649","Yes"
"469646861700813","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","469646861200649","Yes"
"469646861800777","2194564-50953890-paperworkReference","Paperwork","paperworkReference","469646861200649","Yes"
"469646861900714","2194564-50953890-departed","Departed from Stop","departed","469646861200649","Yes"
"469646862000653","2194564-50953890-expense","Report Expenses","expense","469646861200649","Yes"
"469646862100592","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","469646861200649","No"
"469646876600280","90347-50953889-arrived","Arrived at Stop","arrived","469646876400879","Yes"
"469646876600605","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","469646876400879","Yes"
"469646876600936","90347-50953889-etaToStop","ETA to Stop","etaToStop","469646876400879","Yes"
"469646876700262","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","469646876400879","Yes"
"469646876700582","90347-50953889-departed","Departed from Stop","departed","469646876400879","Yes"
"469646876700908","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","469646876400879","Yes"
"469646876900491","2194564-50953890-arrived","Arrived at Stop","arrived","469646876800294","Yes"
"469646876900816","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","469646876800294","Yes"
"469646877000159","2194564-50953890-paperworkReference","Paperwork","paperworkReference","469646876800294","Yes"
"469646877000497","2194564-50953890-departed","Departed from Stop","departed","469646876800294","Yes"
"469646877000838","2194564-50953890-expense","Report Expenses","expense","469646876800294","Yes"
"469646877100178","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","469646876800294","No"
"469646894300097","90347-50953889-arrived","Arrived at Stop","arrived","469646893700870","Yes"
"469646894400054","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","469646893700870","Yes"
"469646894500030","90347-50953889-etaToStop","ETA to Stop","etaToStop","469646893700870","Yes"
"469646894500968","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","469646893700870","Yes"
"469646894600911","90347-50953889-departed","Departed from Stop","departed","469646893700870","Yes"
"469646894800547","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","469646893700870","Yes"
"469646895300376","2194564-50953890-arrived","Arrived at Stop","arrived","469646894900844","Yes"
"469646895400317","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","469646894900844","Yes"
"469646895500270","2194564-50953890-paperworkReference","Paperwork","paperworkReference","469646894900844","Yes"
"469646895600207","2194564-50953890-departed","Departed from Stop","departed","469646894900844","Yes"
"469646895700133","2194564-50953890-expense","Report Expenses","expense","469646894900844","Yes"
"469646895800070","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","469646894900844","No"
